12291840	4.111971
12292320	4.149320
12292800	4.162215
12293280	4.174448
12293760	4.211001
12294240	4.247818
12294720	4.260197
12295200	nan
12295680	4.308872
12296160	4.345145
12296640	4.357004
12297120	nan
12297600	4.405550
12298080	4.441269
12298560	4.452608
12299040	4.464697
12299520	4.501012
12300000	4.536166
12300480	4.546979
12300960	4.559015
12301440	4.595228
12301920	4.629805
12302400	4.640092
12302880	4.652072
12303360	4.688173
12303840	4.722163
12304320	4.731922
12304800	4.743845
12305280	4.779824
12305760	4.813216
12306240	4.822443
12306720	4.834310
12307200	4.870157
12307680	4.902942
12308160	4.911636
12308640	4.923442
12309120	4.959149
12309600	4.991316
12310080	4.999476
12310560	5.011222
12311040	5.046779
12311520	5.078319
12312000	5.085943
12312480	5.097627
12312960	5.133025
12313440	5.163929
12313920	5.171016
12314400	5.182636
12314880	5.217865
12315360	5.248126
12315840	5.254674
12316320	5.266228
12316800	5.301278
12317280	5.330887
12317760	5.336897
12318240	5.348383
12318720	5.383243
12319200	5.412192
12319680	5.417665
12320160	5.429079
12320640	5.463739
12321120	5.492022
12321600	5.496957
12322080	5.508296
12322560	5.542747
12323040	5.570354
12323520	5.574751
12324000	5.586012
12324480	5.620243
12324960	5.647168
12325440	5.651028
12325920	5.662209
12326400	5.696208
12326880	5.722444
12327360	5.725765
12327840	5.736864
12328320	5.770621
12328800	5.796158
12329280	5.798943
12329760	5.809956
12330240	5.843461
12330720	5.868292
12331200	5.870539
12331680	5.881465
12332160	5.914707
12332640	5.938823
12333120	5.940532
12333600	5.951368
12334080	5.984337
12334560	6.007730
12335040	6.008901
12335520	6.019644
12336000	6.052330
12336480	6.074991
12336960	6.075623
12337440	6.086272
12337920	6.118663
12338400	6.140585
12338880	6.140676
12339360	6.151227
12339840	6.183315
12340320	6.204488
12340800	6.204040
12341280	6.214489
12341760	6.246261
12342240	6.266679
12342720	6.265690
12343200	6.276034
12343680	6.307480
12344160	6.327135
12344640	6.325605
12345120	6.335837
12345600	6.366947
12346080	6.385835
12346560	6.383763
12347040	6.393879
12347520	6.424641
12348000	6.442755
12348480	6.440142
12348960	6.450138
12349440	6.480539
12349920	6.497875
12350400	6.494722
12350880	6.504592
12351360	6.534624
12351840	6.551176
12352320	6.547484
12352800	6.557224
12353280	6.586875
12353760	6.602637
12354240	6.598409
12354720	6.608017
12355200	6.637277
12355680	6.652244
12356160	6.647481
12356640	6.656955
12357120	6.685814
12357600	6.699981
12358080	6.694685
12358560	6.704022
12359040	6.732472
12359520	6.745833
12360000	6.740006
12360480	6.749206
12360960	6.777238
12361440	6.789789
12361920	6.783433
12362400	6.792493
12362880	6.820099
12363360	6.831836
12363840	6.824954
12364320	6.833871
12364800	6.861042
12365280	6.871962
12365760	6.864555
12366240	6.873328
12366720	6.900057
12367200	6.910156
12367680	6.902229
12368160	6.910854
12368640	6.937131
12369120	6.946409
12369600	6.937963
12370080	6.946436
12370560	6.972255
12371040	6.980708
12371520	6.971746
12372000	6.980065
12372480	7.005416
12372960	7.013044
12373440	7.003570
12373920	7.011730
12374400	7.036606
