day,lat,lat_abs,lat_pred,test_error
7460.5,-0.113136,0.113136,-0.11715284763798982,-0.004016847637989818
7461.5,0.007529,0.007529,0.003803062110559252,-0.003725937889440748
7462.5,0.128163,0.128163,0.12472236304784502,-0.0034406369521549768
7463.5,0.248731,0.248731,0.24557254332620998,-0.0031584566737900277
7464.5,0.369197,0.369197,0.36632116909042073,-0.002875830909579269
7465.5,0.489527,0.489527,0.48693589013731076,-0.0025911098626892337
7466.5,0.609687,0.609687,0.6073844454890835,-0.0023025545109164325
7467.5,0.729643,0.729643,0.7276346688794496,-0.002008331120550433
7468.5,0.849361,0.849361,0.8476544941590779,-0.0017065058409221345
7469.5,0.968808,0.968808,0.9674119606211272,-0.001396039378872782
7470.5,1.087951,1.087951,1.0868752182535844,-0.0010757817464155384
7471.5,1.206758,1.206758,1.2060125329178075,-0.0007454670821924747
7472.5,1.325199,1.325199,1.3247922914587198,-0.0004067085412802207
7473.5,1.443241,1.443241,1.4431830067519866,-5.799324801336603e-05
7474.5,1.560856,1.560856,1.5611533226879273,0.00029732268792725947
7475.5,1.678016,1.678016,1.678672019099065,0.0006560190990649861
7476.5,1.794693,1.794693,1.7957080166325803,0.0010150166325801901
7477.5,1.910862,1.910862,1.912230381574615,0.0013683815746148298
7478.5,2.026497,2.026497,2.0282083306263434,0.0017113306263434325
7479.5,2.141574,2.141574,2.1436112356374166,0.0020372356374167566
7480.5,2.256067,2.256067,2.258408628302315,0.002341628302314991
7481.5,2.369948,2.369948,2.3725702048196236,0.002622204819623608
7482.5,2.48319,2.48319,2.48606583052119,0.0028758305211900037
7483.5,2.595762,2.595762,2.5988655444725492,0.0031035444725491246
7484.5,2.707635,2.707635,2.7109395640515026,0.003304564051502812
7485.5,2.818777,2.818777,2.822258289504851,0.0034812895048510484
7486.5,2.929157,2.929157,2.932792308488761,0.0036353084887608134
7487.5,3.038742,3.038742,3.0425124005980924,0.003770400598092305
7488.5,3.147502,3.147502,3.151389541884861,0.0038875418848611787
7489.5,3.255404,3.255404,3.2593949093711325,0.003990909371132556
7490.5,3.362417,3.362417,3.366499885561476,0.004082885561475624
7491.5,3.46851,3.46851,3.472676062954862,0.004166062954861882
7492.5,3.573652,3.573652,3.5778952485623345,0.0042432485623344895
7493.5,3.677812,3.677812,3.682129468431518,0.0043174684315179235
7494.5,3.780961,3.780961,3.7853509721840264,0.0043899721840263695
7495.5,3.883068,3.883068,3.88753223756543,0.004464237565430018
7496.5,3.984105,3.984105,3.9886459750124343,0.004540975012434334
7497.5,4.084043,4.084043,4.088665132241651,0.004622132241650867
7498.5,4.182854,4.182854,4.187562898859497,0.0047088988594969905
7499.5,4.28051,4.28051,4.285312710998563,0.004802710998563775
7500.5,4.376987,4.376987,4.381888255981006,0.004901255981006436
7501.5,4.472257,4.472257,4.47726347701402,0.005006477014020128
7502.5,4.566295,4.566295,4.571412577916469,0.0051175779164687185
7503.5,4.65908,4.65908,4.664310027880382,0.005230027880381627
7504.5,4.750587,4.750587,4.755930566270676,0.005343566270675559
7505.5,4.840796,4.840796,4.846249207461918,0.005453207461918019
7506.5,4.929686,4.929686,4.9352412457163854,0.005555245716385215
7507.5,5.017236,5.017236,5.022882260103069,0.005646260103069345
7508.5,5.103426,5.103426,5.109148119461433,0.005722119461433195
7509.5,5.188234,5.188234,5.1940149874082575,0.005780987408257943
7510.5,5.271636,5.271636,5.277459327390024,0.005823327390023891
7511.5,5.35361,5.35361,5.359457907782942,0.005847907782942308
7512.5,5.43413,5.43413,5.439987807038612,0.005857807038612606
7513.5,5.513173,5.513173,5.519026418878132,0.005853418878132288
7514.5,5.590714,5.590714,5.596551457533328,0.005837457533328205
7515.5,5.666728,5.666728,5.672540963037408,0.005812963037407748
7516.5,5.741191,5.741191,5.74697330656248,0.005782306562480244
7517.5,5.814079,5.814079,5.819827195804997,0.005748195804996747
7518.5,5.885368,5.885368,5.891081680419777,0.005713680419777489
7519.5,5.955036,5.955036,5.9607161574996645,0.005680157499664773
7520.5,6.02306,6.02306,6.028710377102066,0.005650377102066173
7521.5,6.089417,6.089417,6.095044447819952,0.00562744781995228
7522.5,6.154088,6.154088,6.159698842398006,0.005610842398006355
7523.5,6.217049,6.217049,6.2226544033904005,0.0056054033904002765
7524.5,6.278282,6.278282,6.283892348859782,0.005610348859781844
7525.5,6.337768,6.337768,6.343394278116584,0.005626278116584338
7526.5,6.395487,6.395487,6.401142177494801,0.005655177494801045
7527.5,6.451422,6.451422,6.4571184261637855,0.005696426163785517
7528.5,6.505557,6.505557,6.5113058019725925,0.005748801972592865
7529.5,6.557874,6.557874,6.563687487325878,0.005813487325878164
7530.5,6.60836,6.60836,6.614247075086937,0.005887075086937088
7531.5,6.657,6.657,6.6629685745059275,0.005968574505927471
7532.5,6.703781,6.703781,6.7098364171709255,0.006055417170925281
7533.5,6.748691,6.748691,6.754835462977067,0.006144462977067278
7534.5,6.791718,6.791718,6.797951006111699,0.006233006111698636
7535.5,6.83285,6.83285,6.839168781051071,0.006318781051071198
7536.5,6.872075,6.872075,6.878474968565967,0.006399968565967029
7537.5,6.909379,6.909379,6.915856201731077,0.006477201731076576
7538.5,6.944751,6.944751,6.951299571934724,0.0065485719347240234
7539.5,6.978176,6.978176,6.9847926348852205,0.0066166348852201295
7540.5,7.009641,7.009641,7.01632341660836,0.006682416608359887
7541.5,7.039133,7.039133,7.045880419432489,0.006747419432489465
7542.5,7.066637,7.066637,7.073452627955837,0.0068156279558371224
7543.5,7.092142,7.092142,7.099029514992076,0.0068875149920764045
7544.5,7.115635,7.115635,7.122601047488267,0.006966047488266902
7545.5,7.137105,7.137105,7.1441576924106265,0.007052692410626449
7546.5,7.156541,7.156541,7.163690422593146,0.007149422593146326
7547.5,7.173933,7.173933,7.181190722543105,0.007257722543105416
7548.5,7.189272,7.189272,7.196650594198612,0.007378594198612198
7549.5,7.202549,7.202549,7.210062562632268,0.007513562632267323
7550.5,7.213757,7.213757,7.221419681695701,0.007662681695700613
7551.5,7.222888,7.222888,7.230715539598813,0.00782753959881255
7552.5,7.229939,7.229939,7.2379442644181475,0.00800526441814764
7553.5,7.234903,7.234903,7.243100529528552,0.008197529528551684
7554.5,7.237777,7.237777,7.246179558951931,0.008402558951930317
7555.5,7.238559,7.238559,7.247177132617221,0.008618132617220553
7556.5,7.237248,7.237248,7.246089591525392,0.008841591525391657
7557.5,7.233841,7.233841,7.242913842813347,0.00907284281334686
7558.5,7.228341,7.228341,7.237647364710469,0.009306364710468529
7559.5,7.220746,7.220746,7.230288211381692,0.009542211381692312
7560.5,7.211059,7.211059,7.2208350176505505,0.009776017650550806
7561.5,7.199281,7.199281,7.209287003596188,0.010006003596187973
7562.5,7.185414,7.185414,7.195643979017959,0.010229979017958968
7563.5,7.169463,7.169463,7.1799063477609435,0.010443347760943134
7564.5,7.151426,7.151426,7.162075111896599,0.01064911189659945
7565.5,7.131307,7.131307,7.142151875751739,0.010844875751739202
7566.5,7.109107,7.109107,7.120138849779977,0.011031849779977065
7567.5,7.084826,7.084826,7.096038854268685,0.011212854268685568
7568.5,7.058466,7.058466,7.0698553228759575,0.011389322875957397
7569.5,7.03003,7.03003,7.041592305991091,0.01156230599109076
7570.5,6.999519,6.999519,7.011254473911857,0.011735473911857142
7571.5,6.966937,6.966937,6.978847119833439,0.011910119833439481
7572.5,6.932287,6.932287,6.9443761626421345,0.012089162642134887
7573.5,6.895575,6.895575,6.907848149508558,0.012273149508557957
7574.5,6.856806,6.856806,6.869270258273387,0.012464258273387152
7575.5,6.815988,6.815988,6.828650299621044,0.012662299621044149
7576.5,6.773129,6.773129,6.785996719035091,0.012867719035090985
7577.5,6.728237,6.728237,6.741318598528961,0.01308159852896118
7578.5,6.681324,6.681324,6.694625658147909,0.013301658147908846
7579.5,6.632399,6.632399,6.645928257235654,0.013529257235653347
7580.5,6.581475,6.581475,6.595237395461273,0.013762395461272448
7581.5,6.528567,6.528567,6.542564713599969,0.013997713599969153
7582.5,6.47369,6.47369,6.487922494064236,0.014232494064235546
7583.5,6.416858,6.416858,6.431323661179884,0.014465661179883682
7584.5,6.35809,6.35809,6.372781781201283,0.014691781201283227
7585.5,6.297404,6.297404,6.312311062063104,0.014907062063103993
7586.5,6.234818,6.234818,6.249926352862636,0.015108352862636565
7587.5,6.170351,6.170351,6.185643143069688,0.01529214306968818
7588.5,6.104023,6.104023,6.119477561458336,0.015454561458335903
7589.5,6.035853,6.035853,6.051446374758678,0.015593374758677392
7590.5,5.96586,5.96586,5.981566986024099,0.01570698602409859
7591.5,5.894063,5.894063,5.909857432709399,0.01579443270939862
7592.5,5.820479,5.820479,5.836336384458816,0.015857384458816348
7593.5,5.745128,5.745128,5.761023140599007,0.015895140599006652
7594.5,5.668028,5.668028,5.683937627335618,0.015909627335618737
7595.5,5.589196,5.589196,5.60510039464881,0.01590439464880955
7596.5,5.508651,5.508651,5.524532612887745,0.015881612887744367
7597.5,5.426411,5.426411,5.442256069060831,0.015845069060831385
7598.5,5.342495,5.342495,5.358293162818462,0.015798162818461137
7599.5,5.256925,5.256925,5.272666902129192,0.01574190212919202
7600.5,5.169719,5.169719,5.185400898645718,0.01568189864571856
7601.5,5.080901,5.080901,5.096519362761138,0.015618362761138371
7602.5,4.990493,4.990493,5.0060470983522105,0.015554098352210666
7603.5,4.89852,4.89852,4.914009497211691,0.015489497211690129
7604.5,4.805007,4.805007,4.820432533168014,0.015425533168014205
7605.5,4.709978,4.709978,4.7253427558907095,0.01536475589070907
7606.5,4.613463,4.613463,4.628767284384538,0.01530428438453768
7607.5,4.515489,4.515489,4.530733800170209,0.015244800170209238
7608.5,4.416086,4.416086,4.431270540154176,0.01518454015417614
7609.5,4.315285,4.315285,4.330406289185769,0.015121289185768383
7610.5,4.213118,4.213118,4.228170372305853,0.015052372305853545
7611.5,4.109618,4.109618,4.124592646687005,0.014974646687004878
7612.5,4.00482,4.00482,4.019703493265269,0.01488349326526972
7613.5,3.898759,3.898759,3.913533808068667,0.014774808068666712
7614.5,3.791471,3.791471,3.8061149932419003,0.014643993241900244
7615.5,3.682991,3.682991,3.6974789477718226,0.014487947771822718
7616.5,3.573355,3.573355,3.5876580579135466,0.014303057913546802
7617.5,3.462596,3.462596,3.4766851873235503,0.014089187323550245
7618.5,3.35075,3.35075,3.364593666901478,0.013843666901478091
7619.5,3.237849,3.237849,3.2514172843424785,0.013568284342478254
7620.5,3.123927,3.123927,3.1371902734073323,0.013263273407332132
7621.5,3.009016,3.009016,3.0219473029114923,0.01293130291149236
7622.5,2.893149,2.893149,2.905723465439556,0.012574465439555649
7623.5,2.776356,2.776356,2.7885542657867166,0.012198265786716789
7624.5,2.658671,2.658671,2.6704756091355866,0.011804609135586563
7625.5,2.540125,2.540125,2.551523788971768,0.011398788971767715
7626.5,2.42075,2.42075,2.431735474741725,0.010985474741724843
7627.5,2.300579,2.300579,2.3111476992619706,0.010568699261970682
7628.5,2.179647,2.179647,2.189797845883639,0.010150845883639015
7629.5,2.057986,2.057986,2.067723635416682,0.009737635416681822
7630.5,1.935633,1.935633,1.9449631128236635,0.009330112823663583
7631.5,1.812624,1.812624,1.8215546336864976,0.008930633686497602
7632.5,1.688995,1.688995,1.697536850455197,0.008541850455197064
7633.5,1.564785,1.564785,1.5729486984823324,0.008163698482332338
7634.5,1.44003,1.44003,1.4478293818541734,0.007799381854173504
7635.5,1.314772,1.314772,1.3222183590239873,0.00744635902398727
7636.5,1.18905,1.18905,1.1961553282532302,0.007105328253230292
7637.5,1.062906,1.062906,1.069680212872182,0.0067742128721821615
7638.5,0.936383,0.936383,0.9428331463646878,0.006450146364687881
7639.5,0.809523,0.809523,0.8156544572875366,0.0061314572875366125
7640.5,0.68237,0.68237,0.6881846540294587,0.005814654029458688
7641.5,0.554971,0.554971,0.5604644094220497,0.005493409422049678
7642.5,0.42737,0.42737,0.4325345452093714,0.005164545209371374
7643.5,0.299611,0.299611,0.30443601638310513,0.0048250163831051185
7644.5,0.171738,0.171738,0.17620989539603693,0.004471895396036929
7645.5,0.043794,0.043794,0.047897356259604756,0.004103356259604757
7646.5,-0.084179,0.084179,-0.08046034146288551,0.0037186585371144915
7647.5,-0.212141,0.212141,-0.2088218687614058,0.003319131238594203
7648.5,-0.340051,0.340051,-0.33714584336942577,0.002905156630574224
7649.5,-0.467869,0.467869,-0.46539084603158276,0.0024781539684172182
7650.5,-0.595559,0.595559,-0.5935154368410757,0.0020435631589242886
7651.5,-0.723082,0.723082,-0.7214781716332122,0.0016038283667878517
7652.5,-0.8504,0.8504,-0.8492376184286589,0.0011623815713411867
7653.5,-0.977476,0.977476,-0.9767523739141202,0.000723626085879836
7654.5,-1.104273,1.104273,-1.1039810799538463,0.00029192004615374856
7655.5,-1.230754,1.230754,-1.2308824401181562,-0.00012844011815627
7656.5,-1.356881,1.356881,-1.3574152362208594,-0.0005342362208593521
7657.5,-1.482616,1.482616,-1.4835383448573856,-0.0009223448573856263
7658.5,-1.607921,1.607921,-1.6092107539297391,-0.0012897539297391791
7659.5,-1.732756,1.732756,-1.7343915791514741,-0.0016355791514741647
7660.5,-1.857082,1.857082,-1.8590400805202174,-0.001958080520217509
7661.5,-1.980861,1.980861,-1.9831156787509217,-0.002254678750921668
7662.5,-2.104052,2.104052,-2.106577971655905,-0.0025259716559054013
7663.5,-2.226615,2.226615,-2.229386750463611,-0.0027717504636113333
7664.5,-2.348508,2.348508,-2.351502016067746,-0.0029940160677459637
7665.5,-2.46969,2.46969,-2.472883995193133,-0.0031939951931332367
7666.5,-2.59012,2.59012,-2.5934931564715265,-0.0033731564715262508
7667.5,-2.709755,2.709755,-2.7132902264151855,-0.003535226415185555
7668.5,-2.828553,2.828553,-2.832236205281504,-0.0036832052815043426
7669.5,-2.94647,2.94647,-2.9502923828153294,-0.003822382815329206
7670.5,-3.063465,3.063465,-3.0674203538610807,-0.0039553538610808125
7671.5,-3.179495,3.179495,-3.183582033836812,-0.004087033836811749
7672.5,-3.29452,3.29452,-3.2987396740571895,-0.004219674057189593
7673.5,-3.4085,3.4085,-3.412855876899066,-0.004355876899066136
7674.5,-3.521397,3.521397,-3.5258936107982173,-0.004496610798217393
7675.5,-3.633173,3.633173,-3.637816225071058,-0.004643225071057966
7676.5,-3.743793,3.743793,-3.7485874645489248,-0.004794464548924626
7677.5,-3.853222,3.853222,-3.8581714840177797,-0.004949484017779504
7678.5,-3.961428,3.961428,-3.9665328624562237,-0.005104862456223547
7679.5,-4.068377,4.068377,-4.073636617059959,-0.005259617059959254
7680.5,-4.174038,4.174038,-4.17944821704718,-0.0054102170471796995
7681.5,-4.27838,4.27838,-4.283933597234635,-0.005553597234634999
7682.5,-4.381371,4.381371,-4.387059171379101,-0.00568817137910127
7683.5,-4.482982,4.482982,-4.488791845273217,-0.005809845273216929
7684.5,-4.58318,4.58318,-4.58909902958964,-0.005919029589640523
7685.5,-4.681937,4.681937,-4.687948652467553,-0.006011652467553752
7686.5,-4.779222,4.779222,-4.785309171831189,-0.006087171831189231
7687.5,-4.875003,4.875003,-4.881149587436007,-0.006146587436006712
7688.5,-4.969253,4.969253,-4.975439452633869,-0.006186452633868633
7689.5,-5.06194,5.06194,-5.068148885853047,-0.006208885853046908
7690.5,-5.153035,5.153035,-5.159248581783927,-0.006213581783926614
7691.5,-5.242507,5.242507,-5.248709822265663,-0.006202822265663599
7692.5,-5.330328,5.330328,-5.33650448686927,-0.006176486869270192
7693.5,-5.416466,5.416466,-5.422605063168867,-0.006139063168867587
7694.5,-5.500893,5.500893,-5.5069846566971545,-0.006091656697154946
7695.5,-5.583579,5.583579,-5.589617000581163,-0.006038000581162883
7696.5,-5.664494,5.664494,-5.670476464850867,-0.00598246485086662
7697.5,-5.743611,5.743611,-5.749538065418255,-0.005927065418255495
7698.5,-5.820903,5.820903,-5.826777472720992,-0.005874472720991619
7699.5,-5.896341,5.896341,-5.902171020028655,-0.005830020028655625
7700.5,-5.969902,5.969902,-5.975695711405353,-0.005793711405353008
7701.5,-6.041561,6.041561,-6.047329229326442,-0.005768229326442054
7702.5,-6.111296,6.111296,-6.117049941947145,-0.005753941947144625
7703.5,-6.179084,6.179084,-6.184836910017867,-0.005752910017867485
7704.5,-6.244907,6.244907,-6.250669893445462,-0.005762893445461437
7705.5,-6.308746,6.308746,-6.314529357496713,-0.005783357496713215
7706.5,-6.370584,6.370584,-6.37639647864367,-0.0058124786436701825
7707.5,-6.430405,6.430405,-6.436253150046972,-0.00584815004697159
7708.5,-6.488193,6.488193,-6.494081986676676,-0.0058889866766760335
7709.5,-6.543934,6.543934,-6.549866330070192,-0.0059323300701921156
7710.5,-6.597613,6.597613,-6.603590252724482,-0.005977252724481907
7711.5,-6.649217,6.649217,-6.655238562123447,-0.006021562123446955
7712.5,-6.698732,6.698732,-6.704796804399021,-0.006064804399021462
7713.5,-6.746145,6.746145,-6.752251267627245,-0.006106267627244755
7714.5,-6.791444,6.791444,-6.797588984757866,-0.0061449847578654015
7715.5,-6.834617,6.834617,-6.840797736178768,-0.0061807361787682424
7716.5,-6.875652,6.875652,-6.881866051916628,-0.0062140519166282715
7717.5,-6.914537,6.914537,-6.920783213473332,-0.00624621347333143
7718.5,-6.951262,6.951262,-6.957539255300709,-0.006277255300709328
7719.5,-6.985815,6.985815,-6.992124965914292,-0.006309965914292448
7720.5,-7.018186,7.018186,-7.024531888648982,-0.006345888648981557
7721.5,-7.048364,7.048364,-7.054752322057495,-0.006388322057494733
7722.5,-7.076342,7.076342,-7.082779319954628,-0.006437319954627263
7723.5,-7.102109,7.102109,-7.10860669111036,-0.006497691110360471
7724.5,-7.125659,7.125659,-7.132228998593684,-0.006569998593684012
7725.5,-7.146985,7.146985,-7.153641558771153,-0.0066565587711533425
7726.5,-7.16608,7.16608,-7.17284043996298,-0.006760439962979703
7727.5,-7.182941,7.182941,-7.189822460760926,-0.006881460760926217
7728.5,-7.197566,7.197566,-7.2045851880111265,-0.007019188011126332
7729.5,-7.209952,7.209952,-7.21712693446635,-0.007174934466349647
7730.5,-7.220101,7.220101,-7.227446756112207,-0.007345756112207447
7731.5,-7.228013,7.228013,-7.23554444917134,-0.007531449171340299
7732.5,-7.233692,7.233692,-7.24142054679077,-0.007728546790770174
7733.5,-7.237141,7.237141,-7.245076315417147,-0.007935315417146427
7734.5,-7.238367,7.238367,-7.2465137508653195,-0.008146750865319241
7735.5,-7.237368,7.237368,-7.245735574085271,-0.008367574085270668
7736.5,-7.234157,7.234157,-7.242745226633246,-0.008588226633245988
7737.5,-7.228738,7.228738,-7.237546865852728,-0.008808865852728331
7738.5,-7.221119,7.221119,-7.230145359771166,-0.00902635977116617
7739.5,-7.211305,7.211305,-7.220546281718558,-0.009241281718558092
7740.5,-7.199306,7.199306,-7.20875590467424,-0.00944990467424045
7741.5,-7.185126,7.185126,-7.194781195348079,-0.009655195348078571
7742.5,-7.168777,7.168777,-7.178629808002835,-0.009852808002834834
7743.5,-7.150265,7.150265,-7.160310078024425,-0.010045078024425003
7744.5,-7.129599,7.129599,-7.139831015246562,-0.010232015246562476
7745.5,-7.106787,7.106787,-7.117202297037203,-0.010415297037202897
7746.5,-7.081839,7.081839,-7.092434261153518,-0.010595261153517832
7747.5,-7.054764,7.054764,-7.065537898372893,-0.010773898372893775
7748.5,-7.025571,7.025571,-7.036524844906703,-0.010953844906702592
7749.5,-6.99427,6.99427,-7.005407374604871,-0.01113737460487041
7750.5,-6.960872,6.960872,-6.97219839095845,-0.011326390958450006
7751.5,-6.925387,6.925387,-6.936911418907266,-0.011524418907265854
7752.5,-6.88783,6.88783,-6.899560596461073,-0.011730596461072551
7753.5,-6.848212,6.848212,-6.860160666141213,-0.011948666141212705
7754.5,-6.806549,6.806549,-6.8187269662510355,-0.012177966251035066
7755.5,-6.762858,6.762858,-6.775275421981951,-0.012417421981951726
7756.5,-6.717157,6.717157,-6.729822536363996,-0.012665536363996033
7757.5,-6.669466,6.669466,-6.682385381068244,-0.012919381068243752
7758.5,-6.619804,6.619804,-6.632981587068231,-0.013177587068231134
7759.5,-6.568193,6.568193,-6.581629335169452,-0.013436335169451752
7760.5,-6.514657,6.514657,-6.528347346414209,-0.013690346414209742
7761.5,-6.459218,6.459218,-6.47315487236889,-0.013936872368890185
7762.5,-6.401899,6.401899,-6.416071685302956,-0.014172685302956012
7763.5,-6.342723,6.342723,-6.357118068266201,-0.014395068266201072
7764.5,-6.281715,6.281715,-6.296314805073024,-0.01459980507302383
7765.5,-6.218898,6.218898,-6.233683170199996,-0.014785170199996145
7766.5,-6.154294,6.154294,-6.169244918606108,-0.014950918606107422
7767.5,-6.087928,6.087928,-6.10302227548254,-0.015094275482540276
7768.5,-6.019822,6.019822,-6.035037925938563,-0.01521592593856358
7769.5,-5.950001,5.950001,-5.965315004632922,-0.015314004632921652
7770.5,-5.878488,5.878488,-5.893877085356496,-0.015389085356495968
7771.5,-5.805305,5.805305,-5.82074817057488,-0.015443170574879872
7772.5,-5.730477,5.730477,-5.745952680936193,-0.015475680936193115
7773.5,-5.654026,5.654026,-5.6695154447534755,-0.015489444753475468
7774.5,-5.575975,5.575975,-5.591461687467658,-0.015486687467658022
7775.5,-5.496347,5.496347,-5.511817021096868,-0.015470021096867903
7776.5,-5.415164,5.415164,-5.430607433681172,-0.01544343368117218
7777.5,-5.332449,5.332449,-5.347859278727432,-0.015410278727431503
7778.5,-5.248225,5.248225,-5.263599264662318,-0.015374264662318282
7779.5,-5.162516,5.162516,-5.177854444297757,-0.01533844429775666
7780.5,-5.075347,5.075347,-5.090652204317527,-0.015305204317527021
7781.5,-4.986744,4.986744,-5.002020254789967,-0.01527625478996697
7782.5,-4.896736,4.896736,-4.911986618711391,-0.01525061871139144
7783.5,-4.805349,4.805349,-4.820579621588657,-0.015230621588657733
7784.5,-4.712617,4.712617,-4.7278278810642265,-0.015210881064226633
7785.5,-4.61857,4.61857,-4.633760296590903,-0.015190296590902541
7786.5,-4.52324,4.52324,-4.538406039159079,-0.015166039159078437
7787.5,-4.42666,4.42666,-4.441794541084455,-0.015134541084455222
7788.5,-4.328864,4.328864,-4.343955485859776,-0.015091485859775489
7789.5,-4.229885,4.229885,-4.244918798073855,-0.015033798073854854
7790.5,-4.129756,4.129756,-4.144714633405397,-0.014958633405396604
7791.5,-4.028513,4.028513,-4.043373368693405,-0.014860368693404347
7792.5,-3.926186,3.926186,-3.940925592090264,-0.014739592090263987
7793.5,-3.822808,3.822808,-3.837402093298761,-0.014594093298760935
7794.5,-3.718412,3.718412,-3.7328338538999284,-0.01442185389992856
7795.5,-3.613029,3.613029,-3.6272520377737845,-0.01422303777378442
7796.5,-3.50669,3.50669,-3.5206879816147016,-0.013997981614701782
7797.5,-3.399428,3.399428,-3.4131731855478002,-0.013745185547800354
7798.5,-3.291271,3.291271,-3.304739303846505,-0.013468303846504881
7799.5,-3.182253,3.182253,-3.195418135756093,-0.013165135756092905
7800.5,-3.072401,3.072401,-3.0852416164228393,-0.01284061642283918
7801.5,-2.961746,2.961746,-2.9742418079344604,-0.012495807934460146
7802.5,-2.850315,2.850315,-2.862450890472339,-0.012135890472338762
7803.5,-2.738138,2.738138,-2.7499011535757,-0.011763153575699903
7804.5,-2.625242,2.625242,-2.636624987522897,-0.011382987522897015
7805.5,-2.511653,2.511653,-2.522654874828304,-0.011001874828304281
7806.5,-2.397401,2.397401,-2.408023381858293,-0.010622381858293117
7807.5,-2.282513,2.282513,-2.2927631505642836,-0.0102501505642838
7808.5,-2.167018,2.167018,-2.176906890337301,-0.009888890337300893
7809.5,-2.050947,2.050947,-2.0604873699829795,-0.00954036998297969
7810.5,-1.934333,1.934333,-1.9435374098156522,-0.00920440981565207
7811.5,-1.817207,1.817207,-1.8260898738754379,-0.008882873875437847
7812.5,-1.699606,1.699606,-1.7081776622652372,-0.008571662265237201
7813.5,-1.581564,1.581564,-1.5898337036098262,-0.008269703609826262
7814.5,-1.463116,1.463116,-1.4710909476335028,-0.007974947633502705
7815.5,-1.344299,1.344299,-1.3519823578595027,-0.007683357859502804
7816.5,-1.225149,1.225149,-1.2325409044286835,-0.007391904428683427
7817.5,-1.105702,1.105702,-1.112799557034725,-0.007097557034725144
7818.5,-0.985994,0.985994,-0.9927912779785759,-0.0067972779785758775
7819.5,-0.866061,0.866061,-0.8725490153376534,-0.006488015337653419
7820.5,-0.745936,0.745936,-0.7521056962507947,-0.006169696250794665
7821.5,-0.625656,0.625656,-0.6314942203140885,-0.005838220314088538
7822.5,-0.505252,0.505252,-0.5107474530897003,-0.005495453089700231
7823.5,-0.38476,0.38476,-0.3898982197239421,-0.005138219723942128
7824.5,-0.264211,0.264211,-0.2689792986706975,-0.004768298670697502
7825.5,-0.143638,0.143638,-0.1480234155215972,-0.0043854155215972135
7826.5,-0.023074,0.023074,-0.027063236938867793,-0.003989236938867793
7827.5,0.097452,0.097452,0.0938686353135727,-0.0035833646864272956
7828.5,0.217907,0.217907,0.21473967023944007,-0.003167329760559917
7829.5,0.338262,0.338262,0.33551741338585983,-0.0027445866141401765
7830.5,0.458487,0.458487,0.4561694925259737,-0.002317507474026259
7831.5,0.578555,0.578555,0.576663623254628,-0.0018913767453719865
7832.5,0.698438,0.698438,0.6969676144962914,-0.0014703855037085933
7833.5,0.818109,0.818109,0.8170493739302175,-0.0010596260697824933
7834.5,0.937541,0.937541,0.9368769133379412,-0.0006640866620587493
7835.5,1.056706,1.056706,1.0564183538725385,-0.00028764612746146057
7836.5,1.175577,1.175577,1.1756419312563413,6.493125634121633e-05
7837.5,1.294122,1.294122,1.2945160009081242,0.00039400090812424793
7838.5,1.412312,1.412312,1.4130090430065683,0.0006970430065682542
7839.5,1.530113,1.530113,1.531089667489716,0.0009766674897160321
7840.5,1.647494,1.647494,1.6487266189959076,0.0012326189959075418
7841.5,1.764421,1.764421,1.7658887817516853,0.001467781751685271
7842.5,1.880859,1.880859,1.8825451844065497,0.0016861844065496623
7843.5,1.996497,1.996497,1.9986650048215362,0.002168004821536229
7844.5,2.112135,2.112135,2.114217574812973,0.002082574812972915
7845.5,2.226907,2.226907,2.2291723848583795,0.002265384858379349
7846.5,2.341056,2.341056,2.3434990887644997,0.0024430887644997235
7847.5,2.454549,2.454549,2.457167508303064,0.002618508303064093
7848.5,2.567357,2.567357,2.570147637819789,0.0027906378197890547
7849.5,2.679445,2.679445,2.682409648816642,0.002964648816642157
7850.5,2.790785,2.790785,2.7939238945142417,0.0031388945142416524
7851.5,2.901344,2.901344,2.904660914395767,0.003316914395766979
7852.5,3.011094,3.011094,3.014591438739055,0.0034974387390551698
7853.5,3.120005,3.120005,3.123686393136971,0.003681393136971245
7854.5,3.228048,3.228048,3.231916903011229,0.003868903011229108
7855.5,3.335195,3.335195,3.3392542981249087,0.0040592981249085724
7856.5,3.441419,3.441419,3.445670117093537,0.0042511170935370934
7857.5,3.546692,3.546692,3.5511361119010756,0.004444111901075409
7858.5,3.65099,3.65099,3.6556242524219167,0.004634252421916507
7859.5,3.754287,3.754287,3.7591067309549544,0.004819730954954249
7860.5,3.856558,3.856558,3.861555966769435,0.0049979667694346475
7861.5,3.957781,3.957781,3.9629446106672397,0.005163610667239471
7862.5,4.057931,4.057931,4.063245549566062,0.005314549566062254
7863.5,4.156986,4.156986,4.162431911102943,0.005445911102943235
7864.5,4.25492,4.25492,4.260477068263655,0.005557068263654763
7865.5,4.351707,4.351707,4.357354644038443,0.005647644038442756
7866.5,4.447323,4.447323,4.453038516109236,0.005715516109235708
7867.5,4.541738,4.541738,4.547502821567443,0.005764821567443512
7868.5,4.634925,4.634925,4.640721961666073,0.0057969616660731305
7869.5,4.726857,4.726857,4.732670606609583,0.005813606609582855
7870.5,4.817504,4.817504,4.823323700380293,0.0058197003802931135
7871.5,4.906841,4.906841,4.912656465605681,0.005815465605681247
