  154  6481.5  6.738299  6.738299
  155  6482.5  6.691873  6.691873
  156  6483.5  6.643438  6.643438
  157  6484.5  6.593004  6.593004
  158  6485.5  6.540582  6.540582
  159  6486.5  6.486181  6.486181
  160  6487.5  6.429817  6.429817
  161  6488.5  6.370534  6.370534
  162  6489.5  6.311251  6.311251
  163  6490.5  6.249081  6.249081
  164  6491.5  6.185012  6.185012
  165  6492.5  6.119062  6.119062
  166  6493.5  6.051251  6.051251
  167  6494.5  5.981601  5.981601
  168  6495.5  5.910131  5.910131
  169  6496.5  5.836863  5.836863
  170  6497.5  5.761818  5.761818
  171  6498.5  5.685019  5.685019
  172  6499.5  5.606486  5.606486
  173  6500.5  5.526242  5.526242
  174  6501.5  5.444308  5.444308
  175  6502.5  5.360708  5.360708
  176  6503.5  5.275464  5.275464
  177  6504.5  5.188596  5.188596
  178  6505.5  5.100130  5.100130
  179  6506.5  5.010086  5.010086
  180  6507.5  4.918487  4.918487
  181  6508.5  4.825356  4.825356
  182  6509.5  4.730716  4.730716
  183  6510.5  4.634590  4.634590
  184  6511.5  4.537003  4.537003
  185  6512.5  4.437979  4.437979
  186  6513.5  4.337547  4.337547
  187  6514.5  4.235734  4.235734
  188  6515.5  4.132569  4.132569
  189  6516.5  4.028085  4.028085
  190  6517.5  3.922312  3.922312
  191  6518.5  3.815288  3.815288
  192  6519.5  3.707046  3.707046
  193  6520.5  3.597621  3.597621
  194  6521.5  3.487052  3.487052
  195  6522.5  3.375374  3.375374
  196  6523.5  3.262623  3.262623
  197  6524.5  3.148836  3.148836
  198  6525.5  3.034049  3.034049
  199  6526.5  2.918298  2.918298
  200  6527.5  2.801619  2.801619
  201  6528.5  2.684049  2.684049
  202  6529.5  2.565623  2.565623
  203  6530.5  2.446376  2.446376
  204  6531.5  2.326345  2.326345
  205  6532.5  2.205564  2.205564
  206  6533.5  2.084068  2.084068
  207  6534.5  1.961890  1.961890
  208  6535.5  1.839066  1.839066
  209  6536.5  1.715628  1.715628
  210  6537.5  1.591610  1.591610
  211  6538.5  1.467046  1.467046
  212  6539.5  1.341972  1.341972
  213  6540.5  1.216423  1.216423
  214  6541.5  1.090437  1.090437
  215  6542.5  0.964053  0.964053
  216  6543.5  0.837310  0.837310
  217  6544.5  0.710250  0.710250
  218  6545.5  0.582915  0.582915
  219  6546.5  0.455350  0.455350
  220  6547.5  0.327598  0.327598
  221  6548.5  0.199704  0.199704
  222  6549.5  0.071714  0.071714
  223  6550.5 -0.056329  0.056329
  224  6551.5 -0.184381  0.184381
  225  6552.5 -0.312397  0.312397
  226  6553.5 -0.440335  0.440335
  227  6554.5 -0.568152  0.568152
  228  6555.5 -0.695806  0.695806
  229  6556.5 -0.823254  0.823254
  230  6557.5 -0.950455  0.950455
  231  6558.5 -1.077370  1.077370
  232  6559.5 -1.203957  1.203957
  233  6560.5 -1.330178  1.330178
  234  6561.5 -1.455995  1.455995
  235  6562.5 -1.581370  1.581370
  236  6563.5 -1.706268  1.706268
  237  6564.5 -1.830652  1.830652
  238  6565.5 -1.954487  1.954487
  239  6566.5 -2.077738  2.077738
  240  6567.5 -2.200369  2.200369
  241  6568.5 -2.322344  2.322344
  242  6569.5 -2.443624  2.443624
  243  6570.5 -2.564170  2.564170
  244  6571.5 -2.683943  2.683943
  245  6572.5 -2.802902  2.802902
  246  6573.5 -2.921007  2.921007
  247  6574.5 -3.038214  3.038214
  248  6575.5 -3.154483  3.154483
  249  6576.5 -3.269772  3.269772
  250  6577.5 -3.384039  3.384039
  251  6578.5 -3.497244  3.497244
  252  6579.5 -3.609346  3.609346
  253  6580.5 -3.720308  3.720308
  254  6581.5 -3.830089  3.830089
  255  6582.5 -3.938652  3.938652
  256  6583.5 -4.045961  4.045961
  257  6584.5 -4.151978  4.151978
  258  6585.5 -4.256671  4.256671
  259  6586.5 -4.360005  4.360005
  260  6587.5 -4.461946  4.461946
  261  6588.5 -4.562463  4.562463
  262  6589.5 -4.661527  4.661527
  263  6590.5 -4.759107  4.759107
  264  6591.5 -4.855175  4.855175
  265  6592.5 -4.949707  4.949707
  266  6593.5 -5.042675  5.042675
  267  6594.5 -5.134055  5.134055
  268  6595.5 -5.223819  5.223819
  269  6596.5 -5.311944  5.311944
  270  6597.5 -5.398401  5.398401
  271  6598.5 -5.483163  5.483163
  272  6599.5 -5.566204  5.566204
  273  6600.5 -5.647494  5.647494
  274  6601.5 -5.727005  5.727005
  275  6602.5 -5.804709  5.804709
  276  6603.5 -5.880581  5.880581
  277  6604.5 -5.954592  5.954592
  278  6605.5 -6.026717  6.026717
  279  6606.5 -6.096930  6.096930
  280  6607.5 -6.165208  6.165208
  281  6608.5 -6.231528  6.231528
  282  6609.5 -6.295868  6.295868
  283  6610.5 -6.358206  6.358206
  284  6611.5 -6.418524  6.418524
  285  6612.5 -6.476801  6.476801
  286  6613.5 -6.533022  6.533022
  287  6614.5 -6.587170  6.587170
  288  6615.5 -6.639230  6.639230
  289  6616.5 -6.689188  6.689188
  290  6617.5 -6.737031  6.737031
  291  6618.5 -6.782751  6.782751
  292  6619.5 -6.826335  6.826335
  293  6620.5 -6.867777  6.867777
  294  6621.5 -6.907068  6.907068
  295  6622.5 -6.944202  6.944202
  296  6623.5 -6.979171  6.979171
  297  6624.5 -7.011967  7.011967
  298  6625.5 -7.042584  7.042584
  299  6626.5 -7.071013  7.071013
  300  6627.5 -7.097247  7.097247
  301  6628.5 -7.121278  7.121278
  302  6629.5 -7.143098  7.143098
  303  6630.5 -7.162701  7.162701
  304  6631.5 -7.180080  7.180080
  305  6632.5 -7.195232  7.195232
  306  6633.5 -7.208153  7.208153
  307  6634.5 -7.218839  7.218839
  308  6635.5 -7.227288  7.227288
  309  6636.5 -7.233501  7.233501
  310  6637.5 -7.237478  7.237478
  311  6638.5 -7.239221  7.239221
  312  6639.5 -7.238730  7.238730
  313  6640.5 -7.236012  7.236012
  314  6641.5 -7.231072  7.231072
  315  6642.5 -7.223914  7.223914
  316  6643.5 -7.214546  7.214546
  317  6644.5 -7.202978  7.202978
  318  6645.5 -7.189216  7.189216
  319  6646.5 -7.173275  7.173275
  320  6647.5 -7.155162  7.155162
  321  6648.5 -7.134892  7.134892
  322  6649.5 -7.112476  7.112476
  323  6650.5 -7.087927  7.087927
  324  6651.5 -7.061257  7.061257
  325  6652.5 -7.032478  7.032478
  326  6653.5 -7.001602  7.001602
  327  6654.5 -6.968640  6.968640
  328  6655.5 -6.933604  6.933604
  329  6656.5 -6.896505  6.896505
  330  6657.5 -6.857353  6.857353
  331  6658.5 -6.816164  6.816164
  332  6659.5 -6.772951  6.772951
  333  6660.5 -6.727730  6.727730
  334  6661.5 -6.680516  6.680516
  335  6662.5 -6.631327  6.631327
  336  6663.5 -6.580181  6.580181
  337  6664.5 -6.527096  6.527096
  338  6665.5 -6.472092  6.472092
  339  6666.5 -6.415191  6.415191
  340  6667.5 -6.356413  6.356413
  341  6668.5 -6.295781  6.295781
  342  6669.5 -6.232416  6.232416
  343  6670.5 -6.169051  6.169051
  344  6671.5 -6.103001  6.103001
  345  6672.5 -6.035196  6.035196
  346  6673.5 -5.965662  5.965662
  347  6674.5 -5.894424  5.894424
  348  6675.5 -5.821511  5.821511
  349  6676.5 -5.746950  5.746950
  350  6677.5 -5.670766  5.670766
  351  6678.5 -5.592987  5.592987
  352  6679.5 -5.513638  5.513638
  353  6680.5 -5.432746  5.432746
  354  6681.5 -5.350333  5.350333
  355  6682.5 -5.266424  5.266424
  356  6683.5 -5.181041  5.181041
  357  6684.5 -5.094208  5.094208
  358  6685.5 -5.005949  5.005949
  359  6686.5 -4.916286  4.916286
  360  6687.5 -4.825249  4.825249
  361  6688.5 -4.732862  4.732862
  362  6689.5 -4.639154  4.639154
  363  6690.5 -4.544152  4.544152
  364  6691.5 -4.447886  4.447886
  365  6692.5 -4.350386  4.350386
  366  6693.5 -4.251681  4.251681
  367  6694.5 -4.151804  4.151804
  368  6695.5 -4.050787  4.050787
  369  6696.5 -3.948662  3.948662
  370  6697.5 -3.845462  3.845462
  371  6698.5 -3.741221  3.741221
  372  6699.5 -3.635973  3.635973
  373  6700.5 -3.529751  3.529751
  374  6701.5 -3.422591  3.422591
  375  6702.5 -3.314528  3.314528
  376  6703.5 -3.205595  3.205595
  377  6704.5 -3.095827  3.095827
  378  6705.5 -2.985256  2.985256
  379  6706.5 -2.873916  2.873916
  380  6707.5 -2.761838  2.761838
  381  6708.5 -2.649054  2.649054
  382  6709.5 -2.535591  2.535591
  383  6710.5 -2.421477  2.421477
  384  6711.5 -2.306741  2.306741
  385  6712.5 -2.191409  2.191409
  386  6713.5 -2.075509  2.075509
  387  6714.5 -1.959068  1.959068
  388  6715.5 -1.842116  1.842116
  389  6716.5 -1.724683  1.724683
  390  6717.5 -1.606801  1.606801
  391  6718.5 -1.488501  1.488501
  392  6719.5 -1.369814  1.369814
  393  6720.5 -1.250775  1.250775
  394  6721.5 -1.131416  1.131416
  395  6722.5 -1.011772  1.011772
  396  6723.5 -0.891876  0.891876
  397  6724.5 -0.771764  0.771764
  398  6725.5 -0.651470  0.651470
  399  6726.5 -0.531032  0.531032
  400  6727.5 -0.410484  0.410484
  401  6728.5 -0.289863  0.289863
  402  6729.5 -0.169205  0.169205
  403  6730.5 -0.048545  0.048545
  404  6731.5  0.072081  0.072081
  405  6732.5  0.192639  0.192639
  406  6733.5  0.313095  0.313095
  407  6734.5  0.433416  0.433416
  408  6735.5  0.553570  0.553570
  409  6736.5  0.673526  0.673526
  410  6737.5  0.793257  0.793257
  411  6738.5  0.912735  0.912735
  412  6739.5  1.031933  1.031933
  413  6740.5  1.150825  1.150825
  414  6741.5  1.269384  1.269384
  415  6742.5  1.387584  1.387584
  416  6743.5  1.505396  1.505396
  417  6744.5  1.622792  1.622792
  418  6745.5  1.739744  1.739744
  419  6746.5  1.856220  1.856220
  420  6747.5  1.972191  1.972191
  421  6748.5  2.087626  2.087626
  422  6749.5  2.202494  2.202494
  423  6750.5  2.316762  2.316762
  424  6751.5  2.430400  2.430400
  425  6752.5  2.543374  2.543374
  426  6753.5  2.655653  2.655653
  427  6754.5  2.767202  2.767202
  428  6755.5  2.877990  2.877990
  429  6756.5  2.987984  2.987984
  430  6757.5  3.097150  3.097150
  431  6758.5  3.205455  3.205455
  432  6759.5  3.312869  3.312869
  433  6760.5  3.419360  3.419360
  434  6761.5  3.524897  3.524897
  435  6762.5  3.629452  3.629452
  436  6763.5  3.732998  3.732998
  437  6764.5  3.835506  3.835506
  438  6765.5  3.936954  3.936954
  439  6766.5  4.037318  4.037318
  440  6767.5  4.136575  4.136575
  441  6768.5  4.234701  4.234701
  442  6769.5  4.331676  4.331676
  443  6770.5  4.427475  4.427475
  444  6771.5  4.522076  4.522076
  445  6772.5  4.615456  4.615456
  446  6773.5  4.707589  4.707589
  447  6774.5  4.798451  4.798451
  448  6775.5  4.888018  4.888018
  449  6776.5  4.976264  4.976264
  450  6777.5  5.063164  5.063164
  451  6778.5  5.148693  5.148693
  452  6779.5  5.232823  5.232823
  453  6780.5  5.315532  5.315532
  454  6781.5  5.396790  5.396790
  455  6782.5  5.476575  5.476575
  456  6783.5  5.554859  5.554859
  457  6784.5  5.631616  5.631616
  458  6785.5  5.706822  5.706822
  459  6786.5  5.780452  5.780452
  460  6787.5  5.852481  5.852481
  461  6788.5  5.922887  5.922887
  462  6789.5  5.991647  5.991647
  463  6790.5  6.058741  6.058741
  464  6791.5  6.124149  6.124149
  465  6792.5  6.187854  6.187854
  466  6793.5  6.249839  6.249839
  467  6794.5  6.310089  6.310089
  468  6795.5  6.368587  6.368587
  469  6796.5  6.425321  6.425321
  470  6797.5  6.480274  6.480274
  471  6798.5  6.533432  6.533432
  472  6799.5  6.584780  6.584780
  473  6800.5  6.634304  6.634304
  474  6801.5  6.681987  6.681987
  475  6802.5  6.727815  6.727815
  476  6803.5  6.771772  6.771772
  477  6804.5  6.813844  6.813844
  478  6805.5  6.854015  6.854015
  479  6806.5  6.892270  6.892270
  480  6807.5  6.928593  6.928593
  481  6808.5  6.962971  6.962971
  482  6809.5  6.995389  6.995389
  483  6810.5  7.025831  7.025831
  484  6811.5  7.054286  7.054286
  485  6812.5  7.080740  7.080740
  486  6813.5  7.105180  7.105180
  487  6814.5  7.127594  7.127594
  488  6815.5  7.147973  7.147973
  489  6816.5  7.166306  7.166306
  490  6817.5  7.182584  7.182584
  491  6818.5  7.196803  7.196803
  492  6819.5  7.208956  7.208956
  493  6820.5  7.219038  7.219038
  494  6821.5  7.227049  7.227049
  495  6822.5  7.232983  7.232983
  496  6823.5  7.236838  7.236838
  497  6824.5  7.238615  7.238615
  498  6825.5  7.238309  7.238309
  499  6826.5  7.235919  7.235919
  500  6827.5  7.231445  7.231445
  501  6828.5  7.224884  7.224884
  502  6829.5  7.216234  7.216234
  503  6830.5  7.205496  7.205496
  504  6831.5  7.192667  7.192667
  505  6832.5  7.177747  7.177747
  506  6833.5  7.160736  7.160736
  507  6834.5  7.141632  7.141632
  508  6835.5  7.120437  7.120437
  509  6836.5  7.097151  7.097151
  510  6837.5  7.071776  7.071776
  511  6838.5  7.044313  7.044313
  512  6839.5  7.014764  7.014764
  513  6840.5  6.983134  6.983134
  514  6841.5  6.949427  6.949427
  515  6842.5  6.913650  6.913650
  516  6843.5  6.875810  6.875810
  517  6844.5  6.834895  6.834895
  518  6845.5  6.793980  6.793980
  519  6846.5  6.750012  6.750012
  520  6847.5  6.704026  6.704026
  521  6848.5  6.656035  6.656035
  522  6849.5  6.606054  6.606054
  523  6850.5  6.554097  6.554097
  524  6851.5  6.500179  6.500179
  525  6852.5  6.444315  6.444315
  526  6853.5  6.386519  6.386519
  527  6854.5  6.326806  6.326806
  528  6855.5  6.265192  6.265192
  529  6856.5  6.201691  6.201691
  530  6857.5  6.136319  6.136319
  531  6858.5  6.069092  6.069092
  532  6859.5  6.000025  6.000025
  533  6860.5  5.929134  5.929134
  534  6861.5  5.856436  5.856436
  535  6862.5  5.781948  5.781948
  536  6863.5  5.705685  5.705685
  537  6864.5  5.627667  5.627667
  538  6865.5  5.547911  5.547911
  539  6866.5  5.466437  5.466437
  540  6867.5  5.383265  5.383265
  541  6868.5  5.298416  5.298416
  542  6869.5  5.211912  5.211912
  543  6870.5  5.123778  5.123778
  544  6871.5  5.034040  5.034040
  545  6872.5  4.942726  4.942726
  546  6873.5  4.849864  4.849864
  547  6874.5  4.755486  4.755486
  548  6875.5  4.659623  4.659623
  549  6876.5  4.562306  4.562306
  550  6877.5  4.463567  4.463567
  551  6878.5  4.363439  4.363439
  552  6879.5  4.261950  4.261950
  553  6880.5  4.159133  4.159133
  554  6881.5  4.055019  4.055019
  555  6882.5  3.949639  3.949639
  556  6883.5  3.843023  3.843023
  557  6884.5  3.735201  3.735201
  558  6885.5  3.626205  3.626205
  559  6886.5  3.516064  3.516064
  560  6887.5  3.404809  3.404809
  561  6888.5  3.292471  3.292471
  562  6889.5  3.179080  3.179080
  563  6890.5  3.064666  3.064666
  564  6891.5  2.949261  2.949261
  565  6892.5  2.832896  2.832896
  566  6893.5  2.715603  2.715603
  567  6894.5  2.597415  2.597415
  568  6895.5  2.478364  2.478364
  569  6896.5  2.358486  2.358486
  570  6897.5  2.237817  2.237817
  571  6898.5  2.116393  2.116393
  572  6899.5  1.994254  1.994254
  573  6900.5  1.871441  1.871441
  574  6901.5  1.747995  1.747995
  575  6902.5  1.623959  1.623959
  576  6903.5  1.499377  1.499377
  577  6904.5  1.374294  1.374294
  578  6905.5  1.248751  1.248751
  579  6906.5  1.122792  1.122792
  580  6907.5  0.996459  0.996459
  581  6908.5  0.869794  0.869794
  582  6909.5  0.742836  0.742836
  583  6910.5  0.615626  0.615626
  584  6911.5  0.488205  0.488205
  585  6912.5  0.360611  0.360611
  586  6913.5  0.232884  0.232884
  587  6914.5  0.105062  0.105062
  588  6915.5 -0.022817  0.022817
  589  6916.5 -0.150716  0.150716
  590  6917.5 -0.278596  0.278596
  591  6918.5 -0.406422  0.406422
  592  6919.5 -0.534156  0.534156
  593  6920.5 -0.661761  0.661761
  594  6921.5 -0.789200  0.789200
  595  6922.5 -0.916436  0.916436
  596  6923.5 -1.043430  1.043430
  597  6924.5 -1.170143  1.170143
  598  6925.5 -1.296535  1.296535
  599  6926.5 -1.422564  1.422564
  600  6927.5 -1.548189  1.548189
  601  6928.5 -1.673366  1.673366
  602  6929.5 -1.798052  1.798052
  603  6930.5 -1.922200  1.922200
  604  6931.5 -2.045766  2.045766
  605  6932.5 -2.168705  2.168705
  606  6933.5 -2.290974  2.290974
  607  6934.5 -2.412529  2.412529
  608  6935.5 -2.533327  2.533327
  609  6936.5 -2.653328  2.653328
  610  6937.5 -2.772492  2.772492
  611  6938.5 -2.890778  2.890778
  612  6939.5 -3.008148  3.008148
  613  6940.5 -3.124565  3.124565
  614  6941.5 -3.239992  3.239992
  615  6942.5 -3.354393  3.354393
  616  6943.5 -3.467735  3.467735
  617  6944.5 -3.579981  3.579981
  618  6945.5 -3.691099  3.691099
  619  6946.5 -3.801057  3.801057
  620  6947.5 -3.909822  3.909822
  621  6948.5 -4.017363  4.017363
  622  6949.5 -4.123649  4.123649
  623  6950.5 -4.228647  4.228647
  624  6951.5 -4.332326  4.332326
  625  6952.5 -4.434654  4.434654
  626  6953.5 -4.535598  4.535598
  627  6954.5 -4.635123  4.635123
  628  6955.5 -4.733198  4.733198
  629  6956.5 -4.829786  4.829786
  630  6957.5 -4.924855  4.924855
