index,day,lat,lat_pred,test_error
20316480,10581.5,-1.721523,-1.7290661898788906,-0.007543189878890688
20316960,10581.75,-1.745622,-1.7602854720829093,-0.014663472082909301
20317440,10582.0,-1.790188,-1.7914709599355378,-0.0012829599355379528
20317920,10582.25,-1.828264,-1.8226220189162712,0.005641981083728709
20318400,10582.5,-1.845902,-1.8537380151613818,-0.007836015161381882
20318880,10582.75,-1.870142,-1.8848183154805633,-0.014676315480563362
20319360,10583.0,-1.914685,-1.9158622873714664,-0.0011772873714663845
20319840,10583.25,-1.95234,-1.9468692990373062,0.005470700962693753
20320320,10583.5,-1.96972,-1.9778387194011702,-0.00811871940117026
20320800,10583.75,-1.994094,-2.0087699181235936,-0.01467591812359359
20321280,10584.0,-2.038599,-2.0396622656170322,-0.001063265617032183
20321760,10584.25,-2.075822,-2.070515133062414,0.0053068669375861965
20322240,10584.5,-2.092939,-2.101327892425556,-0.008388892425556183
20322720,10584.75,-2.117439,-2.132099916471703,-0.01466091647170309
20323200,10585.0,-2.161891,-2.1628305787828905,-0.0009395787828907487
20323680,10585.25,-2.19867,-2.1935192537722537,0.00515074622774625
20324160,10585.5,-2.215519,-2.2241653167013427,-0.008646316701342638
20324640,10585.75,-2.240138,-2.2547681436945934,-0.014630143694593478
20325120,10586.0,-2.284523,-2.28532711175562,-0.0008041117556198962
20325600,10586.25,-2.320845,-2.3158415987835914,0.00500340121640841
20326080,10586.5,-2.337421,-2.346310983587533,-0.008889983587533123
20326560,10586.75,-2.362151,-2.3767346459036296,-0.014583645903629705
20327040,10587.0,-2.406456,-2.4071119664092846,-0.0006559664092846695
20327520,10587.25,-2.442308,-2.4374423267403738,0.004865673259626391
20328000,10587.5,-2.458606,-2.4677251095054515,-0.009119109505451473
20328480,10587.75,-2.483441,-2.4979596983019827,-0.014518698301982713
20328960,10588.0,-2.527651,-2.5281454777324335,-0.0004944777324333849
20329440,10588.25,-2.563021,-2.558281833418515,0.004739166581484877
20329920,10588.5,-2.579036,-2.588368152018186,-0.009332152018186157
20330400,10588.75,-2.603969,-2.618403821239648,-0.0144348212396479
20330880,10589.0,-2.64807,-2.648388229858292,-0.00031822985829199624
20331360,10589.25,-2.682946,-2.678320767730828,0.004625232269171775
20331840,10589.5,-2.698672,-2.708200825811209,-0.00952882581120873
20332320,10589.75,-2.723696,-2.7380277961666204,-0.014331796166620503
20332800,10590.0,-2.767675,-2.76780107199143,-0.00012607199142999903
20333280,10590.25,-2.802045,-2.797520047624066,0.004524952375934088
20333760,10590.5,-2.817476,-2.827184118560714,-0.009708118560713963
20334240,10590.75,-2.842584,-2.856792681472128,-0.01420868147212806
20334720,10591.0,-2.886428,-2.886345134217457,8.286578254290689e-05
20335200,10591.25,-2.920281,-2.9158408758600363,0.004440124139963864
20335680,10591.5,-2.935412,-2.9452793066830356,-0.009867306683035704
20336160,10591.75,-2.960595,-2.9746598282032966,-0.014064828203296464
20336640,10592.0,-3.00429,-3.0039818431878498,0.00030815681215035085
20337120,10592.25,-3.037615,-3.033244755667493,0.004370244332507323
20337600,10592.5,-3.052441,-3.0624479709532326,-0.010006970953232663
20338080,10592.75,-3.077691,-3.091590895649981,-0.013899895649980731
20338560,10593.0,-3.121222,-3.1206729376719817,0.0005490623280182128
20339040,10593.25,-3.15401,-3.149693506258298,0.0043164937417019544
20339520,10593.5,-3.168526,-3.1786520119862995,-0.010126011986299588
20340000,10593.75,-3.193833,-3.2075478667879973,-0.01371486678799716
20340480,10594.0,-3.237187,-3.2363804839632713,0.000806516036728766
20340960,10594.25,-3.269427,-3.2651492781961164,0.004277721803883416
20341440,10594.5,-3.283628,-3.2938536655679775,-0.010225665567977327
20341920,10594.75,-3.308983,-3.322493063572992,-0.013510063572991893
20342400,10595.0,-3.352145,-3.3510668911330783,0.0010781088669218342
20342880,10595.25,-3.383827,-3.3795745686112464,0.004252431388753752
20343360,10595.5,-3.39771,-3.40801551782755,-0.01030551782754996
20343840,10595.75,-3.423103,-3.4363891620720692,-0.013286162072069452
20344320,10596.0,-3.466058,-3.464694926120827,0.0013630738791730046
20344800,10596.25,-3.497173,-3.492932236248839,0.004240763751161225
20345280,10596.5,-3.510732,-3.5211005202450347,-0.010368520245034762
20345760,10596.75,-3.536155,-3.5491992074270304,-0.013044207427030496
20346240,10597.0,-3.578887,-3.577227728654145,0.0016592713458547514
20346720,10597.25,-3.609425,-3.6051855163429805,0.004239483657019427
20347200,10597.5,-3.622657,-3.6330720044801676,-0.010415004480167855
20347680,10597.75,-3.648101,-3.6608866286378414,-0.012785628637841384
20348160,10598.0,-3.690596,-3.688628825986479,0.001967174013521422
20348640,10598.25,-3.720545,-3.716298035309376,0.004246964690624022
20349120,10598.5,-3.733445,-3.7438936970171675,-0.01044869701716733
20349600,10598.75,-3.758902,-3.7714152531604315,-0.012513253160431503
20350080,10599.0,-3.801145,-3.798862147444986,0.0022828525550138146
20350560,10599.25,-3.830495,-3.8262338252442207,0.004261174755779251
20351040,10599.5,-3.843059,-3.853529733614284,-0.010470733614284189
20351520,10599.75,-3.868521,-3.880749321306492,-0.012228321306491985
20352000,10600.0,-3.910499,-3.9078920387815304,0.0026069612184698165
20352480,10600.25,-3.939239,-3.934957338223506,0.00428166177649425
20352960,10600.5,-3.951463,-3.961944673552294,-0.010481673552293902
20353440,10600.75,-3.976923,-3.988853500438349,-0.011930500438348979
20353920,10601.0,-4.01862,-4.015683276314781,0.0029367236852193557
20354400,10601.25,-4.04674,-4.042433460392039,0.00430653960796068
20354880,10601.5,-4.058619,-4.069103513670059,-0.010484513670058426
20355360,10601.75,-4.084068,-4.095692898951969,-0.011624898951969165
20355840,10602.0,-4.125473,-4.122201080857847,0.003271919142153301
20356320,10602.25,-4.152962,-4.148627525836592,0.004334474163407265
20356800,10602.5,-4.164492,-4.174971702180415,-0.010479702180415273
20357280,10602.75,-4.189922,-4.2012330800364435,-0.011311080036443322
20357760,10603.0,-4.23102,-4.227411131421069,0.003608868578931279
20358240,10603.25,-4.257872,-4.2535053302316195,0.0043666697683804045
20358720,10603.5,-4.269047,-4.279515152259742,-0.01046815225974207
20359200,10603.75,-4.302137,-4.305440075204634,-0.0033030752046334655
20359680,10604.0,-4.335228,-4.331279578684625,0.003948421315374873
20360160,10604.25,-4.361432,-4.357033144251122,0.0043988557488781055
20360640,10604.5,-4.372251,-4.382700255399907,-0.010449255399906932
20361120,10604.75,-4.397617,-4.408280397584956,-0.01066339758495527
20361600,10605.0,-4.438063,-4.433773058229772,0.004289941770228012
20362080,10605.25,-4.46361,-4.459177726740258,0.004432273259742381
20362560,10605.5,-4.474067,-4.48449389451757,-0.010426894517570062
20363040,10605.75,-4.499389,-4.509721054969216,-0.010332054969215854
20363520,10606.0,-4.539489,-4.534858703522603,0.004630296477396989
20364000,10606.25,-4.564372,-4.559906337635842,0.004465662364157907
20364480,10606.5,-4.574465,-4.58486345681116,-0.010398456811159917
20364960,10606.75,-4.599733,-4.609729562605744,-0.00999656260574433
20365440,10607.0,-4.639473,-4.634504158644214,0.004968841355785791
20365920,10607.25,-4.663686,-4.659186750630935,0.004499249369064984
20366400,10607.5,-4.67341,-4.683776846360755,-0.010366846360755133
20366880,10607.75,-4.698615,-4.708273955731985,-0.009658955731985053
20367360,10608.0,-4.737984,-4.732677590756846,0.005306409243154064
20367840,10608.25,-4.761518,-4.756987265574297,0.0045307344257023985
20368320,10608.5,-4.770871,-4.781202496460518,-0.010331496460518785
20368800,10608.75,-4.796004,-4.805322801840817,-0.009318801840817237
20369280,10609.0,-4.834988,-4.829347702301521,0.005640297698478847
20369760,10609.25,-4.857838,-4.853276720600209,0.004561279399791118
20370240,10609.5,-4.866817,-4.877109381678206,-0.01029238167820612
20370720,10609.75,-4.89187,-4.90084521267056,-0.008975212670559785
20371200,10610.0,-4.930456,-4.9244837429183645,0.0059722570816358456
20371680,10610.25,-4.952614,-4.948024503978757,0.0045894960212429226
20372160,10610.5,-4.961217,-4.971467029636335,-0.010250029636334368
20372640,10610.75,-4.992787,-4.994810855914535,-0.002023855914535133
20373120,10611.0,-5.024356,-5.018055521085381,0.006300478914618601
20373600,10611.25,-5.045817,-5.041200565681472,0.004616434318528206
20374080,10611.5,-5.054041,-5.064245532505441,-0.0102045325054414
20374560,10611.75,-5.078907,-5.087189966641791,-0.008282966641790956
20375040,10612.0,-5.116661,-5.110033415466357,0.006627584533642761
20375520,10612.25,-5.137418,-5.132775428657253,0.004642571342746926
20376000,10612.5,-5.145261,-5.155415558205659,-0.01015455820565947
20376480,10612.75,-5.17002,-5.177953358425146,-0.007933358425145975
20376960,10613.0,-5.20734,-5.200388385963053,0.00695161403694744
20377440,10613.25,-5.227387,-5.222720199809504,0.004666800190496367
20377920,10613.5,-5.234848,-5.244948361308638,-0.010100361308637673
20378400,10613.75,-5.259493,-5.267072434167627,-0.007579434167626964
20378880,10614.0,-5.296366,-5.289091984467015,0.007274015532985345
20379360,10614.25,-5.315698,-5.311006580671031,0.004691419328969104
20379840,10614.5,-5.322773,-5.332815793636343,-0.010042793636343639
20380320,10614.75,-5.3473,-5.354519196622917,-0.007219196622917146
20380800,10615.0,-5.383714,-5.376116365302484,0.007597634697516398
20381280,10615.25,-5.402322,-5.397606877769239,0.004715122230760649
20381760,10615.5,-5.409012,-5.418990314548297,-0.009978314548297007
20382240,10615.75,-5.433411,-5.440266258605524,-0.006855258605523495
20382720,10616.0,-5.469356,-5.461434295357239,0.00792170464276154
20383200,10616.25,-5.487236,-5.482494012678493,0.004741987321507324
20383680,10616.5,-5.493538,-5.5034450009133,-0.009907000913299768
20384160,10616.75,-5.517801,-5.524286852882625,-0.006485852882624599
20384640,10617.0,-5.553266,-5.545019163894454,0.008246836105545441
20385120,10617.25,-5.570412,-5.565641531751754,0.004770468248246118
20385600,10617.5,-5.576325,-5.586153556761702,-0.009828556761702245
20386080,10617.75,-5.600446,-5.60655484174484,-0.0061088417448402765
20386560,10618.0,-5.635419,-5.626844992042792,0.008574007957207641
20387040,10618.25,-5.651827,-5.647023615527921,0.004803384472078953
20387520,10618.5,-5.657348,-5.66709032261076,-0.009742322610760468
20388000,10618.75,-5.68132,-5.687044726249498,-0.005724726249497714
20388480,10619.0,-5.715793,-5.706886441957378,0.008906558042621526
20388960,10619.25,-5.731456,-5.726615087811364,0.004840912188635471
20389440,10619.5,-5.736584,-5.7462302844606805,-0.009646284460680832
20389920,10619.75,-5.760398,-5.765731655134011,-0.005333655134010407
20390400,10620.0,-5.79436,-5.785118825648515,0.009241174351485526
20390880,10620.25,-5.809277,-5.804391424416737,0.004885575583262636
20391360,10620.5,-5.81401,-5.823549082455455,-0.009539082455455095
20391840,10620.75,-5.837657,-5.842591433392548,-0.0049344333925480655
20392320,10621.0,-5.871099,-5.861518113475042,0.009580886524958032
20392800,10621.25,-5.885266,-5.880328761577066,0.0049372384229338095
20393280,10621.5,-5.889601,-5.899023019206484,-0.009422019206484222
20393760,10621.75,-5.913074,-5.917600530513296,-0.004526530513295768
20394240,10622.0,-5.945984,-5.936060942295984,0.009923057704016358
20394720,10622.25,-5.959398,-5.954403904009731,0.00499409599026901
20395200,10622.5,-5.963335,-5.972629067772735,-0.00929406777273556
20395680,10622.75,-5.986624,-5.99073608837364,-0.004112088373640077
20396160,10623.0,-6.018993,-6.008724623278884,0.010268376721116468
20396640,10623.25,-6.031652,-6.026594332638758,0.005057667361242579
20397120,10623.5,-6.035187,-6.044344879295185,-0.00915787929518519
20397600,10623.75,-6.058285,-6.061975928787493,-0.0036909287874928864
20398080,10624.0,-6.090102,-6.079487149359994,0.01061485064000589
20398560,10624.25,-6.102002,-6.096878211967733,0.005123788032266319
20399040,10624.5,-6.105136,-6.114148790283301,-0.009012790283301264
20399520,10624.75,-6.128033,-6.131298560703556,-0.003265560703555437
20400000,10625.0,-6.159288,-6.148327202355127,0.010960797644872677
20400480,10625.25,-6.170426,-6.165234397101521,0.005191602898478642
20400960,10625.5,-6.173158,-6.182019829548351,-0.008861829548351352
20401440,10625.75,-6.195852,-6.198683187050254,-0.0028311870502539804
20401920,10626.0,-6.226531,-6.215224159716066,0.011306840283933361
20402400,10626.25,-6.236895,-6.231642440415009,0.0052525595849903794
20402880,10626.5,-6.239228,-6.2479377247827905,-0.008709724782790751
20403360,10626.75,-6.261713,-6.264109711226521,-0.0023967112265204094
20403840,10627.0,-6.291805,-6.280158100931172,0.011646899068828098
20404320,10627.25,-6.301393,-6.296082597864228,0.005310402135772385
20404800,10627.5,-6.303325,-6.311882908781952,-0.008557908781951618
20405280,10627.75,-6.325595,-6.327558743233974,-0.001963743233973858
20405760,10628.0,-6.355091,-6.343109813568851,0.011981186431149204
20406240,10628.25,-6.363899,-6.358535834939531,0.005363165060469299
20406720,10628.5,-6.36543,-6.373836525307688,-0.008406525307687929
20407200,10628.75,-6.387478,-6.389011605449522,-0.0015336054495218576
20407680,10629.0,-6.416368,-6.40406079895983,0.012307201040170135
20408160,10629.25,-6.424392,-6.418983832257609,0.005408167742390724
20408640,10629.5,-6.425523,-6.433780434590068,-0.008257434590068335
20409120,10629.75,-6.44734,-6.448450338037546,-0.0011103380375461214
20409600,10630.0,-6.475616,-6.462993277518325,0.012622722481674842
20410080,10630.25,-6.482854,-6.4774089907924095,0.005445009207590168
20410560,10630.5,-6.483582,-6.491697218466635,-0.008115218466635099
20411040,10630.75,-6.505164,-6.505857703998173,-0.0006937039981735893
20411520,10631.0,-6.532815,-6.519890193699465,0.012924806300535607
20412000,10631.25,-6.539266,-6.533794436741638,0.0054715632583617335
20412480,10631.5,-6.539591,-6.547570185158796,-0.007979185158796476
20412960,10631.75,-6.560929,-6.561217193852199,-0.0002881938521994698
